ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-532635,Source3,3,2022-08-19 08:11:04,2022-08-19 08:40:45,37.962952,-122.054329,,,0.0,Middle lane blocked due to crash on I-680 Southbound near Exit 51 Willow Pass Rd.,I-680 S,Pleasant Hill,Contra Costa,CA,94523,US,US/Pacific,KCCR,2022-08-19 07:53:00,63.0,63.0,75.0,29.8,10.0,SSW,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-532636,Source2,3,2022-08-19 08:10:27,2022-08-19 08:41:00,37.97322800000001,-122.062088,,,0.0,Two lanes blocked due to crash on I-680 Southbound at Concord Ave.,I-680 S,Concord,Contra Costa,CA,94520,US,US/Pacific,KCCR,2022-08-19 07:53:00,63.0,63.0,75.0,29.8,10.0,SSW,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-532647,Source2,1,2022-08-19 07:17:15,2022-08-19 08:03:18,38.681278000000006,-121.539948,,,0.0,Crash on CA-99 Northbound before Exit 307 CR-E14 Elkhorn Blvd.,CA-99 N,Sacramento,Sacramento,CA,95835,US,US/Pacific,KSMF,2022-08-19 06:53:00,65.0,65.0,70.0,29.76,10.0,S,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-532651,Source2,1,2022-08-19 06:30:17,2022-08-19 06:59:50,33.912696999999994,-118.180206,,,0.0,Right hand shoulder blocked due to crash on I-105 Eastbound at Exit 14 I-710 .,I-105,Lynwood,Los Angeles,CA,90262,US,US/Pacific,KHHR,2022-08-19 06:53:00,66.0,66.0,81.0,29.77,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-532652,Source2,3,2022-08-19 05:44:44,2022-08-19 06:29:21,34.120502,-118.271301,,,0.0,Two lanes blocked due to crash on I-5 Southbound at Exit 141 Los Feliz Blvd.,I-5,Los Angeles,Los Angeles,CA,90039,US,US/Pacific,KCQT,2022-08-19 05:47:00,63.0,63.0,84.0,29.64,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-532659,Source2,1,2022-08-19 06:53:29,2022-08-19 07:38:15,37.092247,-121.601486,,,0.0,Crash on US-101 Southbound before Exit 362 San Martin Ave.,S Valley Fwy S,San Martin,Santa Clara,CA,95046,US,US/Pacific,KE16,2022-08-19 06:55:00,57.0,57.0,88.0,29.62,10.0,SSE,5.0,,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-532660,Source3,2,2022-08-19 07:07:15,2022-08-19 07:36:39,37.294884,-121.938538,,,0.0,Slow lane blocked due to crash on CA-17 Northbound after Exit 25 Hamilton Ave.,CA-17 N,San Jose,Santa Clara,CA,95128,US,US/Pacific,KSJC,2022-08-19 06:53:00,62.0,62.0,86.0,29.84,9.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-532661,Source2,3,2022-08-18 22:21:05,2022-08-18 22:50:45,34.09811,-117.98568,,,0.0,#1 lane blocked due to crash on I-605 Southbound at Exit 25 Live Oak Ave.,I-605,Baldwin Park,Los Angeles,CA,91706,US,US/Pacific,KEMT,2022-08-18 21:53:00,71.0,71.0,63.0,29.78,10.0,W,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-532662,Source3,1,2022-08-19 04:42:33,2022-08-19 05:28:17,39.201241,-121.287231,,,0.0,Crash on Hammonton Smarstville Rd at Magonigal Ln.,Magonigal Ln,Smartsville,Yuba,CA,95977-9702,US,US/Pacific,KBAB,2022-08-19 04:58:00,67.0,67.0,54.0,29.68,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-532663,Source2,2,2022-08-19 04:40:40,2022-08-19 05:25:42,34.915768,-118.924843,,,0.0,Crash on I-5 Southbound near Grapevine Rd.,I-5,Lebec,Kern,CA,93243,US,US/Pacific,KSDB,2022-08-19 04:53:00,72.0,,40.0,25.47,10.0,,,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-532672,Source3,1,2022-08-19 07:32:39,2022-08-19 08:02:08,39.111221,-123.507072,,,0.0,Crash on CA-128 at Nash Mill Rd.,Nash Mill Rd,Philo,Mendocino,CA,95466,US,US/Pacific,KUKI,2022-08-19 07:56:00,61.0,61.0,64.0,29.24,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-532676,Source2,1,2022-08-19 07:13:31,2022-08-19 07:43:17,34.923168,-120.353622,,,0.0,Crash on CA-176 Foxen Canyon Rd at Dominion Rd.,Foxen Canyon Rd,Santa Maria,Santa Barbara,CA,93454-9608,US,US/Pacific,KSMX,2022-08-19 07:30:00,55.0,55.0,96.0,29.6,2.0,CALM,0.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-532679,Source2,2,2022-08-19 07:36:23,2022-08-19 08:06:06,33.905453,-117.458519,,,0.0,HOV lane blocked due to crash on CA-91 Westbound at Exit 56 Tyler St.,CA-91,Riverside,Riverside,CA,92505,US,US/Pacific,KRAL,2022-08-19 07:53:00,71.0,71.0,61.0,28.98,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-532681,Source2,1,2022-08-19 05:45:02,2022-08-19 06:30:36,34.699490000000004,-120.46917,,,0.0,Crash on CA-1 Northbound at Constellation Rd.,W Lompoc Casmalia Rd,Lompoc,Santa Barbara,CA,93436,US,US/Pacific,KLPC,2022-08-19 05:56:00,55.0,55.0,100.0,29.78,8.0,NNW,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-532683,Source2,1,2022-08-19 06:27:30,2022-08-19 06:57:06,38.496109,-121.390549,,,0.0,Crash on Florin Perkins Rd at Florin Rd.,Florin Perkins Rd,Sacramento,Sacramento,CA,95828,US,US/Pacific,KSAC,2022-08-19 06:53:00,61.0,61.0,81.0,29.79,10.0,SSE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-532691,Source2,1,2022-08-19 06:47:19,2022-08-19 07:34:05,38.558907,-121.471024,,,0.0,Crash on US-50 Eastbound at X St.,CA-16 E,Sacramento,Sacramento,CA,95817,US,US/Pacific,KSAC,2022-08-19 06:53:00,61.0,61.0,81.0,29.79,10.0,SSE,3.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-532692,Source2,3,2022-08-19 05:45:28,2022-08-19 06:30:04,34.14188,-118.269958,,,1.4099999666213991,Exit ramp from I-5 Northbound at Exit 142 to W Elk Ave Westbound lane blocked due to crash.,W San Fernando Rd,Los Angeles,Los Angeles,CA,90039,US,US/Pacific,KCQT,2022-08-19 05:47:00,63.0,63.0,84.0,29.64,10.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-532705,Source3,1,2022-08-19 06:51:37,2022-08-19 07:36:28,34.215729,-118.405273,,,0.0,Crash on Whitsett Ave at Strathern St.,Strathern St,North Hollywood,Los Angeles,CA,91605-12ND,US,US/Pacific,KBUR,2022-08-19 06:53:00,69.0,69.0,63.0,29.02,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-532718,Source2,1,2022-08-19 06:25:48,2022-08-19 07:10:42,34.742222,-120.271927,,,0.0,Crash on CA-135 at Main St.,Main St,Los Alamos,Santa Barbara,CA,93440,US,US/Pacific,KLPC,2022-08-19 05:56:00,55.0,55.0,100.0,29.78,8.0,NNW,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-532723,Source2,2,2022-08-19 07:06:13,2022-08-19 07:35:58,36.745026,-119.820801,,,0.0,Crash on CA-99 Southbound at Parkway Dr.,CA-99 S,Fresno,Fresno,CA,93706,US,US/Pacific,KFAT,2022-08-19 06:53:00,75.0,75.0,38.0,29.46,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-532758,Source2,1,2022-08-19 05:18:06,2022-08-19 06:02:39,33.729889,-117.394775,,,0.0,Right hand shoulder blocked due to crash on I-15 Southbound before Exit 81 Lake St.,I-15,Lake Elsinore,Riverside,CA,92530,US,US/Pacific,KF70,2022-08-19 05:15:00,64.0,64.0,73.0,28.43,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-532779,Source2,3,2022-08-19 04:44:55,2022-08-19 05:29:56,38.003448,-121.835487,,,0.0,Slow lane blocked due to crash on CA-4 Westbound before Exit 26 Auto Center Dr.,CA-4 W,Antioch,Contra Costa,CA,94509,US,US/Pacific,KCCR,2022-08-19 04:53:00,62.0,62.0,80.0,29.79,10.0,SSW,12.0,0.0,Fair,False,False,False,False,False,False,True,False,False,False,False,False,False,Night,Night,Night,Night
A-532780,Source2,1,2022-08-19 04:31:59,2022-08-19 05:17:25,38.496105,-121.441513,,,0.0,Crash on Florin Rd at 55th St.,Florin Rd,Sacramento,Sacramento,CA,95823-2182,US,US/Pacific,KSAC,2022-08-19 04:53:00,62.0,62.0,78.0,29.79,10.0,S,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-532781,Source2,3,2022-08-19 05:54:28,2022-08-19 06:24:03,38.563454,-121.638931,,,0.0,#1 lane blocked due to crash on I-80 Westbound before Exit 78 County Road 32A.,I-80,Davis,Yolo,CA,95618,US,US/Pacific,KEDU,2022-08-19 06:00:00,57.0,,88.0,29.74,10.0,,,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-532798,Source2,3,2022-08-19 06:26:04,2022-08-19 07:10:38,34.074005,-118.219292,,,0.0,Lane blocked due to crash on I-5 Northbound at Exit 136 CA-110 .,I-5,Los Angeles,Los Angeles,CA,90031,US,US/Pacific,KCQT,2022-08-19 06:47:00,63.0,63.0,87.0,29.63,10.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-532825,Source2,2,2022-08-19 04:37:07,2022-08-19 05:22:34,34.335732,-118.507881,,,0.959999978542328,Entry ramp to Ca-14 Northbound from I-5 Northbound lane blocked due to crash.,Antelope Valley Fwy N,Newhall,Los Angeles,CA,91321,US,US/Pacific,K3A6,2022-08-19 04:51:00,68.0,68.0,63.0,28.99,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-532877,Source3,2,2022-08-19 05:56:29,2022-08-19 06:26:07,36.503361,-119.556839,,,0.0,Lane blocked due to crash on 10th Ave at Avenue 392.,10th Ave,Kingsburg,Fresno,CA,93631,US,US/Pacific,KHJO,2022-08-19 05:53:00,71.0,71.0,45.0,29.56,10.0,WSW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-532897,Source2,3,2022-08-19 04:19:21,2022-08-19 04:48:40,38.56345,-121.638962,,,0.0,Midlle lane blocked due to crash on I-80 Westbound at Exit 78 County Road 32A.,I-80,Davis,Yolo,CA,95618,US,US/Pacific,KEDU,2022-08-19 04:20:00,59.0,,88.0,29.74,10.0,,,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-532935,Source2,1,2022-08-19 05:17:50,2022-08-19 06:03:32,35.441448,-119.07473799999998,,,0.0,Crash on CA-65 at 7th Standard Rd.,Merle Haggard Dr,Bakersfield,Kern,CA,93308-9227,US,US/Pacific,KBFL,2022-08-19 04:54:00,79.0,79.0,42.0,29.31,7.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day
A-532942,Source2,1,2022-08-19 05:19:18,2022-08-19 06:05:00,38.55415,-121.412971,,,0.0,Crash on College Town Dr at Hornet Dr.,Hornet Dr,Sacramento,Sacramento,CA,95826,US,US/Pacific,KMHR,2022-08-19 05:15:00,59.0,59.0,77.0,29.69,10.0,SSE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-532952,Source2,1,2022-08-19 05:29:14,2022-08-19 05:58:51,35.368469,-119.014153,,,0.0,Crash on N St at California Ave.,N St,Bakersfield,Kern,CA,93304,US,US/Pacific,KBFL,2022-08-19 05:54:00,78.0,78.0,43.0,29.31,7.0,E,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-532989,Source2,1,2022-08-19 03:06:57,2022-08-19 03:36:39,33.966629,-118.22522,,,0.0,Crash on Pacific Blvd at Broadway.,Pacific Blvd,Huntington Park,Los Angeles,CA,90255-6355,US,US/Pacific,KCQT,2022-08-19 02:47:00,62.0,62.0,90.0,29.64,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-532990,Source2,2,2022-08-19 04:06:28,2022-08-19 04:51:33,34.299285999999995,-117.458,,,0.0,Crash on I-15 Northbound near Exit 129 Cajon Blvd.,Barstow Fwy S,San Bernardino,San Bernardino,CA,92407,US,US/Pacific,KSBD,2022-08-19 04:00:00,71.0,71.0,50.0,28.63,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-532991,Source2,1,2022-08-19 03:29:27,2022-08-19 04:17:22,34.311882000000004,-117.474869,,,0.0,Crash on CA-138 Southbound at I-15 Exit 131.,Barstow Fwy N,San Bernardino,San Bernardino,CA,92407,US,US/Pacific,KSBD,2022-08-19 03:20:00,71.0,71.0,50.0,28.64,10.0,W,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-533012,Source2,1,2022-08-19 04:12:45,2022-08-19 04:58:48,37.688881,-122.119003,,,0.239999994635582,Crash on Ashland Ave Northbound between Lewelling Blvd and Ano Ave.,Ashland Ave,San Lorenzo,Alameda,CA,94580-1707,US,US/Pacific,KHWD,2022-08-19 03:54:00,60.0,60.0,90.0,29.85,10.0,W,7.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night
A-533047,Source2,2,2022-08-19 03:59:14,2022-08-19 04:46:18,38.236877,-122.09967,,,0.0,Crash on I-80 Westbound after Exits 43 44A Chadbourne Rd.,CA-12 W,Fairfield,Solano,CA,94534,US,US/Pacific,KAPC,2022-08-19 03:54:00,61.0,61.0,87.0,29.83,10.0,WSW,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-533056,Source2,1,2022-08-19 02:24:46,2022-08-19 03:33:08,34.055069,-118.17244,,,0.0,Crash and fallen tree on Eastern Ave near Rosilyn Dr.,Rosilyn Dr,Los Angeles,Los Angeles,CA,90063,US,US/Pacific,KCQT,2022-08-19 02:47:00,62.0,62.0,90.0,29.64,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-533059,Source2,3,2022-08-19 03:30:13,2022-08-19 04:17:41,34.408932,-117.394135,,,0.0,#2 lane blocked due to crash on I-15 Southbound before Exit 141 Joshua St.,Barstow Fwy N,Hesperia,San Bernardino,CA,92344,US,US/Pacific,KVCV,2022-08-19 03:35:00,77.0,77.0,28.0,26.97,10.0,WSW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-533060,Source2,2,2022-08-19 03:52:48,2022-08-19 04:22:14,34.277522999999995,-118.604668,,,0.0,Lane blocked due to crash on CA-118 Eastbound before Exit 34 CA-27 Topanga Canyon Blvd.,CA-118 E,Chatsworth,Los Angeles,CA,91311,US,US/Pacific,KVNY,2022-08-19 03:51:00,68.0,68.0,65.0,28.99,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-533115,Source2,1,2022-08-19 02:40:58,2022-08-19 03:27:43,37.95406,-122.373573,,,0.0,Crash on Gertrude Ave near Richmond Pkwy.,Richmond Pkwy,Richmond,Contra Costa,CA,94801,US,US/Pacific,KCCR,2022-08-19 02:53:00,64.0,64.0,72.0,29.8,10.0,SSW,9.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-533116,Source3,1,2022-08-19 03:07:31,2022-08-19 03:37:08,33.965199,-118.238968,,,0.0,Crash on Bell Ave near 81st St.,Bell Ave,Los Angeles,Los Angeles,CA,90001-3432,US,US/Pacific,KCQT,2022-08-19 02:47:00,62.0,62.0,90.0,29.64,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-533125,Source2,1,2022-08-19 03:15:23,2022-08-19 03:44:50,33.726711,-117.834991,,,0.0,Crash on CA-55 Southbound before Exit 9 Edinger Ave.,Edinger Ave,Tustin,Orange,CA,92780,US,US/Pacific,KSNA,2022-08-19 02:53:00,67.0,67.0,81.0,29.79,10.0,SSW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-533126,Source2,1,2022-08-19 03:08:05,2022-08-19 03:37:46,37.95615,-122.270317,,,0.0,Crash on Castro Ranch Rd at Olinda Rd.,Castro Ranch Rd,El Sobrante,Contra Costa,CA,94803,US,US/Pacific,KCCR,2022-08-19 02:53:00,64.0,64.0,72.0,29.8,10.0,SSW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-533134,Source2,1,2022-08-19 03:52:02,2022-08-19 04:21:28,34.415844,-119.578445,,,0.0,Crash on US-101 Northbound at Exit 90 Padaro Ln.,US-101 N,Carpinteria,Santa Barbara,CA,93013,US,US/Pacific,KSBA,2022-08-19 03:53:00,58.0,58.0,93.0,29.82,6.0,ESE,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-533140,Source3,2,2022-08-19 02:30:14,2022-08-19 03:18:41,34.074917,-118.273308,,,0.699999988079071,Two lanes blocked due to crash on US-101 Northbound from Exit 4B CA-2 Alvarado St to Exit 5A London St. SigAlert issued.,CA-2 W,Los Angeles,Los Angeles,CA,90026,US,US/Pacific,KCQT,2022-08-19 02:47:00,62.0,62.0,90.0,29.64,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-533148,Source2,1,2022-08-19 02:19:04,2022-08-19 02:48:32,35.175018,-120.755219,,,0.0,Crash on Avila Beach Dr near Diablo Canyon Rd.,Diablo Canyon Rd,San Luis Obispo,San Luis Obispo,CA,93405,US,US/Pacific,KSBP,2022-08-19 01:56:00,55.0,55.0,100.0,29.68,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-533152,Source2,1,2022-08-19 03:01:39,2022-08-19 03:31:05,35.606586,-120.6922,,,0.0,Crash on US-101 Northbound before Exit 229 Niblick Rd.,CA-46 E,Paso Robles,San Luis Obispo,CA,93446,US,US/Pacific,KPRB,2022-08-19 02:53:00,62.0,62.0,60.0,29.02,10.0,NW,3.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-533154,Source3,1,2022-08-19 02:16:19,2022-08-19 02:45:44,33.765976,-117.931396,,,0.0,Right lane blocked due to crash on Euclid St Eastbound at CA-22 Exit 11.,CA-22 E,Garden Grove,Orange,CA,92843,US,US/Pacific,KSNA,2022-08-19 01:53:00,68.0,68.0,78.0,29.79,10.0,S,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-533156,Source2,1,2022-08-19 02:08:14,2022-08-19 02:37:56,34.674992,-118.130173,,,0.0,Crash on Avenue K near Division St.,E Avenue K,Lancaster,Los Angeles,CA,93535-4637,US,US/Pacific,KPMD,2022-08-19 01:53:00,84.0,84.0,27.0,27.27,10.0,W,16.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-533158,Source2,3,2022-08-19 01:35:32,2022-08-19 02:05:18,33.928478000000005,-118.289131,,,0.0,HOV lane blocked due to crash on I-105 Eastbound at I-110 Exit 14B.,I-105,Los Angeles,Los Angeles,CA,90044,US,US/Pacific,KHHR,2022-08-19 01:53:00,65.0,65.0,78.0,29.79,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-533192,Source2,2,2022-08-18 17:14:38,2022-08-18 18:02:12,37.253895,-121.88073,,,0.0,Lane blocked due to crash on CA-85 Southbound before Exit 6 Almaden Plaza Way.,CA-85 S,San Jose,Santa Clara,CA,95118,US,US/Pacific,KRHV,2022-08-18 16:47:00,82.0,82.0,39.0,29.76,10.0,WNW,15.0,,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-533193,Source2,3,2022-08-18 17:45:15,2022-08-18 18:30:06,37.32111,-121.899872,,,0.0,Slow lane blocked due to crash on I-280 Southbound near CA-87 Guadalupe Pkwy.,I-280 S,San Jose,Santa Clara,CA,95125,US,US/Pacific,KSJC,2022-08-18 17:53:00,74.0,74.0,55.0,29.85,10.0,NW,15.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-533194,Source2,3,2022-08-18 17:01:30,2022-08-18 17:31:14,37.779682,-122.39946,,,0.0,#4 lane blocked due to crash on I-80 Eastbound near Exits 2 2A 4th St.,I-80 W,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2022-08-18 16:53:00,68.0,68.0,68.0,29.93,10.0,W,17.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-533195,Source2,3,2022-08-18 18:30:53,2022-08-18 19:00:30,37.79921,-122.276413,,,0.0,#1 lane blocked due to crash on I-880 Northbound before I-980.,I-880 N,Oakland,Alameda,CA,94607,US,US/Pacific,KOAK,2022-08-18 18:53:00,64.0,64.0,80.0,29.93,10.0,W,17.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-533199,Source2,3,2022-08-18 16:17:58,2022-08-18 17:02:29,34.037052,-118.308067,,,0.0,#1 lane blocked due to crash on I-10 Eastbound after Western Ave.,I-10,Los Angeles,Los Angeles,CA,90018,US,US/Pacific,KCQT,2022-08-18 16:47:00,73.0,73.0,59.0,29.65,10.0,WSW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-533200,Source3,3,2022-08-18 18:51:00,2022-08-18 19:50:42,34.063782,-117.818756,,,0.0,Lane blocked due to crash on I-10 Westbound at CA-57.,I-10 W,Pomona,Los Angeles,CA,91768,US,US/Pacific,KPOC,2022-08-18 18:47:00,81.0,81.0,39.0,28.8,10.0,WSW,10.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-533212,Source2,3,2022-08-18 17:55:29,2022-08-18 18:25:11,38.408501,-121.483871,,,0.0,Lane blocked due to crash on I-5 Southbound at Exit 506 Elk Grove Blvd.,I-5 S,Elk Grove,Sacramento,CA,95757,US,US/Pacific,KSAC,2022-08-18 17:53:00,95.0,95.0,23.0,29.78,10.0,SW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-533228,Source2,1,2022-08-18 18:01:01,2022-08-18 18:30:42,38.376282,-122.733269,,,0.0,Crash on Scenic Ave at Hargrave Ave.,Hargrave Ave,Santa Rosa,Sonoma,CA,95407-8310,US,US/Pacific,KSTS,2022-08-18 17:53:00,73.0,73.0,55.0,29.73,10.0,SSE,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
